Z,CO_TAZID,SUBAREAID,TOTHH,HHPOP,HHSIZE,TOTWRK,HHV0,HHV1,HHV2,HHV3,AUTOS,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,AVGINCOME,ENROL_ELEM,ENROL_MIDL,ENROL_HIGH,CO_FIPS,CO_NAME,CITY_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME
   1677.00, 350772.00,      1.00,    458.80,   1114.10,      2.43,    672.41,     10.80,    125.20,    204.20,    118.60,    948.60,     54.70,      4.20,      1.00,     49.50,    116.00,      4.20,         0,         0,      1.00,      0.20,     33.30,      2.80,     13.20,         0,         0,     28.40,     33.00, 117566.00,    563.00,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1678.00, 350773.00,      1.00,    524.20,   1275.90,      2.43,    740.73,     14.10,    141.70,    234.80,    133.60,   1078.90,    235.80,     21.80,     20.70,    193.30,    315.80,      8.50,     13.30,      7.80,     12.80,      3.70,     26.30,     80.50,     82.80,         0,         0,     42.00,     38.00,  91816.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1679.00, 350774.00,      1.00,    229.50,    563.00,      2.45,    329.98,      6.80,     62.50,    101.00,     59.20,    471.70,     13.80,         0,      1.00,     12.80,     44.10,         0,         0,         0,      1.00,         0,         0,         0,     12.80,         0,         0,     13.40,     16.80,  99320.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1680.00, 350775.00,      1.00,    556.00,   1331.20,      2.39,    820.15,     13.30,    151.10,    252.90,    138.80,   1142.60,    592.80,    108.20,     40.80,    443.80,    696.60,     87.70,     20.50,     37.30,      3.50,    125.70,     75.20,     39.00,    204.00,         0,         0,     63.50,     40.30, 121637.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1681.00, 350776.00,      1.00,    738.30,   1793.50,      2.43,   1093.15,     15.50,    198.70,    335.30,    188.80,   1530.20,    352.80,     39.30,     22.80,    290.70,    466.50,     23.00,     16.30,     13.80,      9.00,     75.80,     39.80,     34.70,    140.30,         0,         0,     60.30,     53.30, 129537.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1682.00, 350777.00,      1.00,    217.80,    538.20,      2.47,    314.53,      5.90,     56.90,     97.50,     57.30,    452.40,         0,         0,         0,         0,     28.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     12.00,     16.00,  99320.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1683.00, 350778.00,      1.00,    494.00,   1001.00,      2.03,    583.57,     44.20,    215.60,    156.20,     77.80,    800.50,    198.80,      0.20,     18.30,    180.30,    273.10,      0.20,         0,      1.20,     17.20,     13.00,     61.30,      5.20,    100.80,         0,         0,     38.30,     36.00,  68371.00,    528.00,    113.00,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1684.00, 350779.00,      1.00,    737.80,   1713.90,      2.32,   1011.02,     28.60,    250.40,    300.40,    158.20,   1405.10,    672.50,    151.70,      3.30,    517.50,    804.90,    101.20,     50.50,      0.70,      2.70,    129.80,     37.80,     95.50,    254.30,         0,         0,     79.00,     53.30,  92545.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1685.00, 350780.00,      1.00,    855.70,   1926.20,      2.25,   1088.24,     39.00,    299.90,    341.60,    175.20,   1596.10,    944.00,    144.20,    171.80,    628.00,   1105.60,    106.50,     37.70,     29.20,    142.70,    142.20,     60.50,    112.20,    313.20,         0,         0,     99.50,     62.20,  69155.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1686.00, 350781.00,      1.00,    457.00,   1000.90,      2.19,    534.77,     29.30,    167.30,    176.60,     83.80,    813.70,   1507.80,    233.20,     76.70,   1198.00,   1651.70,    132.50,    100.70,     62.50,     14.20,    290.30,    293.00,    182.30,    432.30,         0,         0,    110.70,     33.20,  43977.00,         0,    895.00,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1687.00, 350782.00,      1.00,    363.50,    881.30,      2.42,    545.09,      6.20,     92.30,    168.20,     96.90,    767.70,         0,         0,         0,         0,     46.30,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     20.10,     26.20, 142825.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1688.00, 350783.00,      1.00,    949.00,   1859.00,      1.96,   1127.51,     38.40,    360.60,    371.40,    178.70,   1729.00,    818.20,     16.30,      7.20,    794.70,    984.70,      1.50,     14.80,      0.30,      6.80,     13.80,    320.70,     83.00,    377.20,         0,         0,     97.70,     68.80,  74779.00,    380.00,    620.00,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1689.00, 350784.00,      1.00,   1147.00,   2329.30,      2.03,   1256.97,     81.50,    476.40,    398.70,    190.40,   1940.10,    529.20,    147.00,      5.80,    376.30,    710.00,    135.30,     11.70,      1.70,      4.20,     69.30,     27.30,     33.20,    246.50,         0,      4.90,     92.70,     83.30,  47369.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1690.00, 350785.00,      1.00,    763.00,   1895.00,      2.48,   1029.84,     40.90,    242.90,    308.50,    170.80,   1457.70,   2355.00,    547.20,     21.80,   1786.00,   2589.00,    501.20,     46.00,     14.20,      7.70,    374.50,    148.20,    267.80,    995.50,         0,         0,    178.70,     55.30,  66454.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1691.00, 350786.00,      1.00,    262.30,    629.50,      2.40,    367.48,      6.70,     73.70,    116.70,     65.20,    535.20,    101.80,     10.50,      3.30,     88.00,    140.80,     10.30,      0.20,      0.30,      3.00,     10.00,      3.50,     13.50,     61.00,         0,         0,     20.10,     18.80,  97142.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
   1692.00, 350787.00,      1.00,    302.00,    736.40,      2.44,    429.31,     10.20,     85.10,    129.70,     77.00,    614.00,         0,         0,         0,         0,     38.70,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     16.70,     22.00,  93777.00,         0,         0,         0,     35.00,SALT LAKE                      ,Holladay                                                    ,     14.00,Salt Lake County - Northeast   ,     35.00,Millcreek - Holladay           ,     52.00,Holladay                                     
