merged_point_id,segment_ids_with_directions,geometry,stop_xy,segment_id,direction,travelDirection
3009,MAG_6279_E,POINT (-111.68241095749872 40.14035309729292),441860_4443560,MAG_6279,E,WB
3009,MAG_6280_E,POINT (-111.68241095749872 40.14035309729292),441860_4443560,MAG_6280,E,WB
3011,MAG_6277_E,POINT (-111.68295938459033 40.1317710388767),441820_4442600,MAG_6277,E,WB
3012,MAG_6374_E,POINT (-111.76930752803007 40.07787429933233),434400_4436680,MAG_6374,E,WB
3012,MAG_6389_E,POINT (-111.76930752803007 40.07787429933233),434400_4436680,MAG_6389,E,WB
3013,MAG_6282_E,POINT (-111.76273160358552 40.070578748401374),434960_4435860,MAG_6282,E,WB
3014,MAG_6282_E,POINT (-111.75029253900152 40.070608813984265),436020_4435860,MAG_6282,E,WB
3014,MAG_6283_E,POINT (-111.75029253900152 40.070608813984265),436020_4435860,MAG_6283,E,WB
3014,MAG_6285_E,POINT (-111.75029253900152 40.070608813984265),436020_4435860,MAG_6285,E,WB
3015,MAG_6282_E,POINT (-111.76256193236328 40.070590857060544),434980_4435880,MAG_6282,E,WB
3016,MAG_6376_E,POINT (-111.75043629172356 40.07793426676501),436020_4436680,MAG_6376,E,WB
3017,MAG_6287_E,POINT (-111.77824603526511 40.02206502917356),433600_4430500,MAG_6287,E,WB
3017,MAG_6290_E,POINT (-111.77824603526511 40.02206502917356),433600_4430500,MAG_6290,E,WB
3019,MAG_6291_E,POINT (-111.76816583610368 40.02648620387982),434460_4430980,MAG_6291,E,WB
3020,MAG_6300_E,POINT (-111.69986001683309 40.10740484195008),440360_4439920,MAG_6300,E,WB
3021,MAG_6301_E,POINT (-111.6848162603162 40.10811670577224),441640_4439980,MAG_6301,E,WB
3022,MAG_6307_E,POINT (-111.70842034129524 40.278940742861025),439780_4458960,MAG_6307,E,WB
3023,MAG_6310_E,POINT (-111.90141393882463 40.42946462538291),423540_4475820,MAG_6310,E,WB
3024,MAG_6311_E,POINT (-111.88683386923596 40.41428705851166),424760_4474120,MAG_6311,E,WB
3025,MAG_6313_E,POINT (-111.95750909302593 40.33271240326499),418660_4465120,MAG_6313,E,WB
3025,MAG_6841_E,POINT (-111.95750909302593 40.33271240326499),418660_4465120,MAG_6841,E,WB
3026,MAG_6314_E,POINT (-111.96028597908212 40.342188289796525),418440_4466180,MAG_6314,E,WB
3026,MAG_6792_E,POINT (-111.96028597908212 40.342188289796525),418440_4466180,MAG_6792,E,WB
3028,MAG_6319_E,POINT (-112.06455419994835 40.32863111179867),409560_4464780,MAG_6319,E,WB
3028,MAG_6321_E,POINT (-112.06455419994835 40.32863111179867),409560_4464780,MAG_6321,E,WB
3029,MAG_6520_E,POINT (-112.09193915837218 40.32864816753315),407240_4464800,MAG_6520,E,WB
3030,MAG_6323_E,POINT (-112.04499307780259 40.328849081539744),411220_4464780,MAG_6323,E,WB
3030,MAG_6535_E,POINT (-112.04499307780259 40.328849081539744),411220_4464780,MAG_6535,E,WB
3031,MAG_6328_E,POINT (-112.04380486507306 40.3054302027095),411300_4462180,MAG_6328,E,WB
3031,MAG_6532_E,POINT (-112.04380486507306 40.3054302027095),411300_4462180,MAG_6532,E,WB
3032,MAG_6330_E,POINT (-112.06322211963945 40.30547280984842),409640_4462200,MAG_6330,E,WB
3032,MAG_6339_E,POINT (-112.06322211963945 40.30547280984842),409640_4462200,MAG_6339,E,WB
3033,MAG_6523_E,POINT (-112.08992852653238 40.305492132277216),407380_4462240,MAG_6523,E,WB
3035,MAG_6333_E,POINT (-112.0630572599946 40.290863359884725),409640_4460580,MAG_6333,E,WB
3036,MAG_6335_E,POINT (-112.04790462973399 40.29096977123782),410940_4460580,MAG_6335,E,WB
3037,MAG_6336_E,POINT (-112.04381072675632 40.290937450189176),411280_4460580,MAG_6336,E,WB
3038,MAG_6337_E,POINT (-112.02463430270556 40.29100788632063),412900_4460560,MAG_6337,E,WB
3038,MAG_6556_E,POINT (-112.02463430270556 40.29100788632063),412900_4460560,MAG_6556,E,WB
3038,MAG_6557_E,POINT (-112.02463430270556 40.29100788632063),412900_4460560,MAG_6557,E,WB
3039,MAG_6503_E,POINT (-112.06350328363588 40.3127312066568),409640_4463020,MAG_6503,E,WB
3039,MAG_6508_E,POINT (-112.06350328363588 40.3127312066568),409640_4463020,MAG_6508,E,WB
3040,MAG_6340_E,POINT (-112.06303404634639 40.29829171252897),409660_4461400,MAG_6340,E,WB
3040,MAG_6342_E,POINT (-112.06303404634639 40.29829171252897),409660_4461400,MAG_6342,E,WB
3040,MAG_6770_E,POINT (-112.06303404634639 40.29829171252897),409660_4461400,MAG_6770,E,WB
3041,MAG_6344_E,POINT (-112.06029896351701 40.2834651030771),409860_4459760,MAG_6344,E,WB
3042,MAG_6542_E,POINT (-112.06303886589023 40.276235844996975),409620_4458960,MAG_6542,E,WB
3043,MAG_6784_E,POINT (-112.02531789874858 40.327411588007095),412900_4464600,MAG_6784,E,WB
3044,MAG_6350_E,POINT (-112.00551889597088 40.32631043971167),414580_4464460,MAG_6350,E,WB
3044,MAG_6743_E,POINT (-112.00551889597088 40.32631043971167),414580_4464460,MAG_6743,E,WB
3045,MAG_6548_E,POINT (-112.03439168434235 40.27623897213015),412060_4458940,MAG_6548,E,WB
3045,MAG_6773_E,POINT (-112.03439168434235 40.27623897213015),412060_4458940,MAG_6773,E,WB
3046,MAG_6354_E,POINT (-112.02474288132727 40.26152933545442),412860_4457280,MAG_6354,E,WB
3046,MAG_6554_E,POINT (-112.02474288132727 40.26152933545442),412860_4457280,MAG_6554,E,WB
3048,MAG_6366_E,POINT (-111.70686246416791 40.122021684614104),439760_4441540,MAG_6366,E,WB
3048,MAG_6369_E,POINT (-111.70686246416791 40.122021684614104),439760_4441540,MAG_6369,E,WB
3049,MAG_6404_E,POINT (-111.7209010869086 40.12195394401101),438580_4441540,MAG_6404,E,WB
3050,MAG_6370_E,POINT (-111.6986749261901 40.122354153332715),440460_4441580,MAG_6370,E,WB
3050,MAG_6372_E,POINT (-111.6986749261901 40.122354153332715),440460_4441580,MAG_6372,E,WB
3051,MAG_6373_E,POINT (-111.77866818697571 40.07798813298903),433600_4436700,MAG_6373,E,WB
3052,MAG_6375_E,POINT (-111.7596665228832 40.077833001232875),435220_4436680,MAG_6375,E,WB
3053,MAG_6483_E,POINT (-111.74070493720212 40.077875980696675),436840_4436660,MAG_6483,E,WB
3054,MAG_6378_E,POINT (-111.72088997450088 40.07873982143845),438540_4436740,MAG_6378,E,WB
3055,MAG_6381_E,POINT (-111.72070375640166 40.09264841446463),438560_4438280,MAG_6381,E,WB
3055,MAG_6392_E,POINT (-111.72070375640166 40.09264841446463),438560_4438280,MAG_6392,E,WB
3057,MAG_6386_E,POINT (-111.7202173365026 40.13664411419376),438640_4443180,MAG_6386,E,WB
3058,MAG_6387_E,POINT (-111.72013542099582 40.14382976001033),438660_4443960,MAG_6387,E,WB
3058,MAG_6406_E,POINT (-111.72013542099582 40.14382976001033),438660_4443960,MAG_6406,E,WB
3059,MAG_6388_E,POINT (-111.7193568711344 40.15114605743728),438740_4444780,MAG_6388,E,WB
3060,MAG_6395_E,POINT (-111.69964185369551 40.09233019504599),440360_4438240,MAG_6395,E,WB
3060,MAG_6396_E,POINT (-111.69964185369551 40.09233019504599),440360_4438240,MAG_6396,E,WB
3062,MAG_6401_E,POINT (-111.68135080424963 40.11079787877782),441940_4440280,MAG_6401,E,WB
3063,MAG_6408_E,POINT (-111.76662978761921 40.1160504158314),434680_4440920,MAG_6408,E,WB
3063,MAG_6413_E,POINT (-111.76662978761921 40.1160504158314),434680_4440920,MAG_6413,E,WB
3065,MAG_6412_E,POINT (-111.76904901499101 40.11643186581403),434460_4440960,MAG_6412,E,WB
3065,MAG_6414_E,POINT (-111.76904901499101 40.11643186581403),434460_4440960,MAG_6414,E,WB
3066,MAG_6415_E,POINT (-111.79730333491074 40.11418278599612),432060_4440740,MAG_6415,E,WB
3066,MAG_6419_E,POINT (-111.79730333491074 40.11418278599612),432060_4440740,MAG_6419,E,WB
3068,MAG_6420_E,POINT (-111.80501810734158 40.1444462640086),431420_4444100,MAG_6420,E,WB
3069,MAG_6423_E,POINT (-111.80508549764703 39.960406420544814),431240_4423680,MAG_6423,E,WB
3070,MAG_6427_E,POINT (-111.80517250609576 39.96782370151214),431240_4424500,MAG_6427,E,WB
3071,MAG_6425_E,POINT (-111.78532118647708 39.967791302805146),432940_4424480,MAG_6425,E,WB
3073,MAG_6430_E,POINT (-111.79985920078823 39.98192072496037),431700_4426060,MAG_6430,E,WB
3073,MAG_6431_E,POINT (-111.79985920078823 39.98192072496037),431700_4426060,MAG_6431,E,WB
3074,MAG_6435_E,POINT (-111.8069415345751 39.98399894354063),431100_4426300,MAG_6435,E,WB
3075,MAG_6434_E,POINT (-111.79549248106584 39.989091699238855),432080_4426840,MAG_6434,E,WB
3075,MAG_6437_E,POINT (-111.79549248106584 39.989091699238855),432080_4426840,MAG_6437,E,WB
3076,MAG_6436_E,POINT (-111.80541209216945 39.989631235106266),431240_4426920,MAG_6436,E,WB
3077,MAG_6438_E,POINT (-111.79422860284967 39.989084356854896),432200_4426840,MAG_6438,E,WB
3078,MAG_6440_E,POINT (-111.7767623854613 39.99017430646964),433680_4426960,MAG_6440,E,WB
3078,MAG_6442_E,POINT (-111.7767623854613 39.99017430646964),433680_4426960,MAG_6442,E,WB
3078,MAG_6443_E,POINT (-111.7767623854613 39.99017430646964),433680_4426960,MAG_6443,E,WB
3079,MAG_6441_E,POINT (-111.76751420772108 39.99023401288739),434480_4426960,MAG_6441,E,WB
3079,MAG_6488_E,POINT (-111.76751420772108 39.99023401288739),434480_4426960,MAG_6488,E,WB
3080,MAG_6444_E,POINT (-111.77696165510149 39.9972732459593),433680_4427740,MAG_6444,E,WB
3080,MAG_6448_E,POINT (-111.77696165510149 39.9972732459593),433680_4427740,MAG_6448,E,WB
3081,MAG_6445_E,POINT (-111.80378375453381 39.9971970736149),431380_4427760,MAG_6445,E,WB
3082,MAG_6446_E,POINT (-111.7941668777929 39.99715771555935),432200_4427740,MAG_6446,E,WB
3082,MAG_6450_E,POINT (-111.7941668777929 39.99715771555935),432200_4427740,MAG_6450,E,WB
3082,MAG_6451_E,POINT (-111.7941668777929 39.99715771555935),432200_4427740,MAG_6451,E,WB
3083,MAG_6449_E,POINT (-111.76771503009942 39.997401339492136),434460_4427760,MAG_6449,E,WB
3084,MAG_6453_E,POINT (-111.79421859311879 40.00272218397577),432200_4428360,MAG_6453,E,WB
3085,MAG_6455_E,POINT (-111.7848630081386 39.965464054748914),432980_4424220,MAG_6455,E,WB
3085,MAG_6456_E,POINT (-111.7848630081386 39.965464054748914),432980_4424220,MAG_6456,E,WB
3086,MAG_6457_E,POINT (-111.7820862217844 39.959855707707206),433200_4423600,MAG_6457,E,WB
3087,MAG_6458_E,POINT (-111.77976594081802 39.96914742120201),433400_4424620,MAG_6458,E,WB
3088,MAG_6459_E,POINT (-111.7717218137157 39.97458033654011),434100_4425220,MAG_6459,E,WB
3089,MAG_6461_E,POINT (-111.76766805040666 39.975546983666206),434440_4425320,MAG_6461,E,WB
3089,MAG_6462_E,POINT (-111.76766805040666 39.975546983666206),434440_4425320,MAG_6462,E,WB
3089,MAG_6463_E,POINT (-111.76766805040666 39.975546983666206),434440_4425320,MAG_6463,E,WB
3090,MAG_6465_E,POINT (-111.76749960224768 39.98283660711607),434460_4426140,MAG_6465,E,WB
3090,MAG_6487_E,POINT (-111.76749960224768 39.98283660711607),434460_4426140,MAG_6487,E,WB
3091,MAG_6466_E,POINT (-111.7676195377166 39.997450365623635),434480_4427760,MAG_6466,E,WB
3092,MAG_6467_E,POINT (-111.75525995548765 40.01205578303608),435540_4429360,MAG_6467,E,WB
3092,MAG_6469_E,POINT (-111.75525995548765 40.01205578303608),435540_4429360,MAG_6469,E,WB
